INCIDENT DATE,AGENCY NAME,JURISDICTION,REASON FOR STOP,PERSON TYPE,RACE,ETHNICITY,AGE,GENDER,ENGLISH SPEAKING,ACTION TAKEN,VIOLATION TYPE,SPECIFIC VIOLATION,VIRGINIA CRIME CODE,PERSON SEARCHED?,VEHICLE SEARCHED?,ADDITIONAL ARREST?,PHYSICAL FORCE BY OFFICER,PHYSICAL FORCE BY SUBJECT,RESIDENCY
8/7/2021 0:00,Isle Of Wight County Sheriff's Office,ISLE OF WIGHT CO,OTHER,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,20,MALE,YES,NO ENFORCEMENT ACTION,,,,NO,NO,,NO,NO,Other Virginia jurisdiction resident
8/7/2021 0:00,Chesapeake Bay Bridge-Tunnel Police Dept.,VIRGINIA BEACH,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,49,MALE,YES,WARNING,,46.2-870,,NO,NO,,NO,NO,
8/7/2021 0:00,Chesapeake Bay Bridge-Tunnel Police Dept.,VIRGINIA BEACH,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,20,MALE,YES,CITATION/SUMMONS,,46.2-870,,NO,NO,,NO,NO,
8/7/2021 0:00,Suffolk Police Department,SUFFOLK,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,22,FEMALE,YES,WARNING,,46.2-870,,NO,NO,,NO,NO,Resident of town/city/county of stop
8/7/2021 0:00,Suffolk Police Department,SUFFOLK,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,55,FEMALE,YES,CITATION/SUMMONS,,46.2-300,,NO,YES,,NO,NO,Out of State resident
8/7/2021 0:00,Suffolk Police Department,SUFFOLK,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,20,MALE,YES,CITATION/SUMMONS,,46.2-862,,NO,NO,,NO,NO,Out of State resident
8/7/2021 0:00,Suffolk Police Department,SUFFOLK,EQUIPMENT VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,23,FEMALE,YES,WARNING,,46.2-1013,,NO,NO,,NO,NO,Resident of town/city/county of stop
8/7/2021 0:00,Suffolk Police Department,SUFFOLK,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,55,FEMALE,YES,WARNING,,46.2-833,,NO,NO,,NO,NO,Resident of town/city/county of stop
8/7/2021 0:00,Suffolk Police Department,SUFFOLK,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,19,FEMALE,YES,CITATION/SUMMONS,,46.2-870,,NO,NO,,NO,NO,Resident of town/city/county of stop
8/7/2021 0:00,Suffolk Police Department,SUFFOLK,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,26,MALE,YES,ARREST,,18.2-266,,YES,NO,,YES,NO,Other Virginia jurisdiction resident
8/7/2021 0:00,Norfolk State University Police Department,NORFOLK,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,18,FEMALE,YES,WARNING,,46.2-830.1,,NO,NO,,NO,NO,
8/7/2021 0:00,Norfolk State University Police Department,NORFOLK,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,36,MALE,YES,WARNING,,46.2-830.1,,NO,NO,,NO,NO,
8/7/2021 0:00,Norfolk State University Police Department,NORFOLK,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,32,FEMALE,YES,WARNING,,46.2-830.1,,NO,NO,,NO,NO,
8/8/2021 0:00,Norfolk Police Department,NORFOLK,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,18,MALE,YES,WARNING,,46.2-870,,NO,NO,,NO,NO,Resident of town/city/county of stop
8/8/2021 0:00,Norfolk Police Department,NORFOLK,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,20,MALE,YES,NO ENFORCEMENT ACTION,,46.2-870,,NO,NO,,NO,NO,Resident of town/city/county of stop
8/8/2021 0:00,Norfolk Police Department,NORFOLK,TERRY STOP,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,20,MALE,YES,ARREST,,18.2-95,,YES,YES,,NO,NO,Unknown
8/8/2021 0:00,Norfolk Police Department,NORFOLK,OTHER,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,20,FEMALE,YES,CITATION/SUMMONS,,18.2-60.4,,NO,NO,,NO,NO,Resident of town/city/county of stop
8/8/2021 0:00,Norfolk Police Department,NORFOLK,EQUIPMENT VIOLATION,Driver,WHITE,NON-HISPANIC,63,FEMALE,YES,CITATION/SUMMONS,,46.2-646,,NO,NO,,NO,NO,Resident of town/city/county of stop
8/8/2021 0:00,Norfolk Police Department,NORFOLK,CALLS FOR SERVICE,Driver,WHITE,NON-HISPANIC,56,FEMALE,YES,NO ENFORCEMENT ACTION,,,,NO,NO,,NO,NO,Unknown
8/8/2021 0:00,Norfolk Police Department,NORFOLK,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,24,MALE,YES,NO ENFORCEMENT ACTION,,,,NO,NO,,NO,NO,Resident of town/city/county of stop
8/8/2021 0:00,Norfolk Police Department,NORFOLK,CALLS FOR SERVICE,Driver,WHITE,NON-HISPANIC,49,MALE,YES,ARREST,,19.2-128,,YES,NO,,NO,NO,Resident of town/city/county of stop
8/8/2021 0:00,Norfolk Police Department,NORFOLK,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,36,MALE,YES,CITATION/SUMMONS,,18.2-272,,NO,NO,,NO,NO,Resident of town/city/county of stop
8/8/2021 0:00,Norfolk Police Department,NORFOLK,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,35,MALE,YES,ARREST,,46.2-600,,NO,NO,,NO,NO,Resident of town/city/county of stop
8/8/2021 0:00,Norfolk Police Department,NORFOLK,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,37,MALE,YES,WARNING,,46.2-646,,NO,NO,,NO,NO,Resident of town/city/county of stop
8/8/2021 0:00,Gloucester County Sheriff's Office,GLOUCESTER CO,EQUIPMENT VIOLATION,Driver,WHITE,NON-HISPANIC,33,MALE,YES,WARNING,,46.2-613,,NO,NO,,NO,NO,
8/8/2021 0:00,Gloucester County Sheriff's Office,GLOUCESTER CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,19,MALE,YES,NO ENFORCEMENT ACTION,,46.2-300,,NO,NO,,NO,NO,
8/8/2021 0:00,Gloucester County Sheriff's Office,GLOUCESTER CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,56,FEMALE,YES,WARNING,,46.2-853,,NO,NO,,NO,NO,
8/8/2021 0:00,Gloucester County Sheriff's Office,GLOUCESTER CO,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,38,MALE,YES,WARNING,,46.2-853,,NO,NO,,NO,NO,
8/8/2021 0:00,Gloucester County Sheriff's Office,GLOUCESTER CO,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,66,MALE,YES,WARNING,,18.2-266,,NO,NO,,NO,NO,
8/8/2021 0:00,Gloucester County Sheriff's Office,GLOUCESTER CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,34,MALE,YES,WARNING,,18.2-266,,NO,NO,,NO,NO,
8/8/2021 0:00,Gloucester County Sheriff's Office,GLOUCESTER CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,61,MALE,YES,CITATION/SUMMONS,,46.2-600,,NO,NO,,NO,NO,
8/8/2021 0:00,Gloucester County Sheriff's Office,GLOUCESTER CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,29,MALE,YES,WARNING,,46.2-804,,NO,NO,,NO,NO,
8/8/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,78,MALE,YES,WARNING,,46.2-804,,NO,NO,,NO,NO,
8/8/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,20,MALE,YES,CITATION/SUMMONS,,46.2-862,,NO,NO,,NO,NO,
8/8/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,17,MALE,YES,WARNING,,46.2-862,,NO,NO,,NO,NO,
8/8/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,78,MALE,YES,WARNING,,46.2-804,,NO,NO,,NO,NO,
8/8/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,EQUIPMENT VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,28,MALE,YES,WARNING,,46.2-1158,,NO,NO,,NO,NO,
8/8/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,22,MALE,YES,WARNING,,46.2-646,,NO,NO,,NO,NO,
8/8/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,45,FEMALE,YES,WARNING,,46.2-821,,NO,NO,,NO,NO,
8/8/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,35,FEMALE,YES,WARNING,,46.2-1158,,NO,NO,,NO,NO,
8/8/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,EQUIPMENT VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,49,FEMALE,YES,WARNING,,46.2-1158,,NO,NO,,NO,NO,
8/8/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,73,FEMALE,YES,WARNING,,46.2-716,,NO,NO,,NO,NO,
8/8/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,WHITE,HISPANIC,43,FEMALE,YES,WARNING,,46.2-804,,NO,NO,,NO,NO,
8/8/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,42,FEMALE,YES,WARNING,,46.2-870,,NO,NO,,NO,NO,
8/8/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,36,MALE,YES,WARNING,,46.2-878,,NO,NO,,NO,NO,
8/8/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,33,MALE,YES,WARNING,,46.2-1158,,NO,NO,,NO,NO,
8/8/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,ASIAN/PACIFIC ISLANDER,NON-HISPANIC,47,FEMALE,YES,WARNING,,46.2-835,,NO,NO,,NO,NO,
8/8/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,34,MALE,YES,WARNING,,46.2-716,,NO,NO,,NO,NO,
8/8/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,44,FEMALE,YES,WARNING,,46.2-833,,NO,NO,,NO,NO,
8/8/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,WHITE,HISPANIC,23,FEMALE,NO,WARNING,,46.2-862,,NO,NO,,NO,NO,
8/8/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,20,MALE,NO,WARNING,,46.2-874,,NO,NO,,NO,NO,
8/8/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,51,MALE,YES,WARNING,,46.2-862,,NO,NO,,NO,NO,
8/8/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,28,MALE,YES,WARNING,,46.2-830,,NO,YES,,NO,NO,
8/8/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,19,MALE,YES,WARNING,,46.2-1030,,NO,YES,,NO,NO,
8/8/2021 0:00,Hampton Police Division,HAMPTON,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,18,FEMALE,YES,WARNING,,46.2-878,,NO,NO,,NO,NO,
8/8/2021 0:00,Hampton Police Division,HAMPTON,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,30,FEMALE,YES,CITATION/SUMMONS,,46.2-804,,NO,NO,,NO,NO,
8/8/2021 0:00,Hampton Police Division,HAMPTON,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,57,MALE,YES,WARNING,,46.2-878,,NO,NO,,NO,NO,
8/8/2021 0:00,Hampton Police Division,HAMPTON,TRAFFIC VIOLATION,Driver,WHITE,HISPANIC,47,MALE,YES,CITATION/SUMMONS,,46.2-830,,NO,NO,,NO,NO,
8/8/2021 0:00,Hampton Police Division,HAMPTON,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,52,MALE,YES,WARNING,,46.2-821,,NO,NO,,NO,NO,
8/8/2021 0:00,Hampton Police Division,HAMPTON,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,59,MALE,YES,WARNING,,46.2-1078.1,,NO,NO,,NO,NO,
8/8/2021 0:00,Hampton Police Division,HAMPTON,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,23,FEMALE,YES,CITATION/SUMMONS,,46.2-875,,NO,NO,,NO,NO,
8/8/2021 0:00,Hampton Police Division,HAMPTON,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,70,FEMALE,YES,CITATION/SUMMONS,,46.2-875,,NO,NO,,NO,NO,
8/8/2021 0:00,Hampton Police Division,HAMPTON,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,56,MALE,YES,CITATION/SUMMONS,,46.2-875,,NO,NO,,NO,NO,
8/8/2021 0:00,Hampton Police Division,HAMPTON,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,41,FEMALE,YES,CITATION/SUMMONS,,46.2-875,,NO,NO,,NO,NO,
8/8/2021 0:00,Hampton Police Division,HAMPTON,EQUIPMENT VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,31,FEMALE,YES,CITATION/SUMMONS,,46.2-646,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TERRY STOP,Driver,WHITE,NON-HISPANIC,25,MALE,YES,WARNING,,18.2-119,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TERRY STOP,Driver,ASIAN/PACIFIC ISLANDER,NON-HISPANIC,45,MALE,YES,WARNING,,18.2-119,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TERRY STOP,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,20,MALE,YES,WARNING,,18.2-119,,YES,YES,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,EQUIPMENT VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,18,MALE,YES,ARREST,,18.2-287.4,,YES,YES,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,28,FEMALE,YES,WARNING,,46.2-821,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,HISPANIC,28,FEMALE,YES,WARNING,,33.2-802,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,41,MALE,YES,WARNING,,46.2-1003,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,18,MALE,YES,WARNING,,46.2-1011,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,28,MALE,YES,WARNING,,46.2-1564,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,53,FEMALE,YES,CITATION/SUMMONS,,46.2-300,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,33,MALE,YES,WARNING,,46.2-600,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,36,MALE,YES,WARNING,,46.2-612,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,56,MALE,YES,CITATION/SUMMONS,,46.2-613,,NO,YES,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,34,MALE,YES,WARNING,,46.2-646,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,55,MALE,YES,WARNING,,46.2-646,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,52,MALE,YES,WARNING,,46.2-646,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,44,MALE,YES,WARNING,,46.2-802,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,45,FEMALE,YES,WARNING,,46.2-804,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,26,MALE,YES,WARNING,,46.2-804,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,19,MALE,YES,WARNING,,46.2-804,,NO,YES,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,41,FEMALE,YES,WARNING,,46.2-804,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,35,MALE,YES,WARNING,,46.2-818,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,23,FEMALE,YES,WARNING,,46.2-818.2,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,31,MALE,YES,CITATION/SUMMONS,,46.2-830,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,75,MALE,YES,CITATION/SUMMONS,,46.2-830,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,28,FEMALE,YES,CITATION/SUMMONS,,46.2-830,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,45,FEMALE,YES,WARNING,,46.2-833,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,AMERICAN INDIAN,NON-HISPANIC,18,FEMALE,YES,CITATION/SUMMONS,,46.2-852,,NO,YES,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,18,MALE,YES,CITATION/SUMMONS,,46.2-862,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,HISPANIC,23,MALE,YES,CITATION/SUMMONS,,46.2-862,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,22,FEMALE,NO,WARNING,,46.2-862,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,23,MALE,YES,WARNING,,46.2-862,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,40,MALE,YES,WARNING,,46.2-862,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,23,MALE,YES,WARNING,,46.2-869,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,25,MALE,YES,CITATION/SUMMONS,,46.2-870,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,21,FEMALE,YES,CITATION/SUMMONS,,46.2-870,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,35,MALE,YES,CITATION/SUMMONS,,46.2-870,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,61,MALE,YES,CITATION/SUMMONS,,46.2-870,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,35,MALE,NO,CITATION/SUMMONS,,46.2-874,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,27,FEMALE,YES,CITATION/SUMMONS,,46.2-874,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,33,FEMALE,YES,CITATION/SUMMONS,,46.2-874,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,23,MALE,YES,CITATION/SUMMONS,,46.2-874,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,32,FEMALE,YES,CITATION/SUMMONS,,46.2-874,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,37,MALE,YES,CITATION/SUMMONS,,46.2-874,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,22,FEMALE,YES,CITATION/SUMMONS,,46.2-874,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,35,MALE,YES,WARNING,,46.2-875,,NO,NO,,NO,NO,
8/8/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,40,MALE,YES,WARNING,,46.2-878,,NO,NO,,NO,NO,
8/8/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,22,FEMALE,YES,CITATION/SUMMONS,,46.2-870,,NO,NO,,NO,NO,Unknown
8/8/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,WHITE,HISPANIC,28,MALE,YES,CITATION/SUMMONS,,46.2-804,,YES,NO,,NO,NO,Unknown
8/8/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,53,MALE,YES,CITATION/SUMMONS,,46.2-1158,,NO,NO,,NO,NO,Unknown
8/8/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,29,FEMALE,YES,CITATION/SUMMONS,,46.2-104,,NO,NO,,NO,NO,Unknown
8/8/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,21,FEMALE,YES,CITATION/SUMMONS,,46.2-878,,NO,NO,,NO,NO,Unknown
8/8/2021 0:00,Newport News Police Department,NEWPORT NEWS,EQUIPMENT VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,32,FEMALE,YES,CITATION/SUMMONS,,46.2-301,,NO,NO,,NO,NO,Unknown
8/8/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,35,FEMALE,YES,CITATION/SUMMONS,,46.2-821,,NO,NO,,NO,NO,Unknown
8/8/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,WHITE,UNKNOWN,20,MALE,YES,CITATION/SUMMONS,,46.2-870,,NO,NO,,NO,NO,Unknown
8/8/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,WHITE,HISPANIC,28,MALE,YES,CITATION/SUMMONS,,46.2-1030,,NO,NO,,NO,NO,Unknown
8/8/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,WHITE,UNKNOWN,30,MALE,YES,CITATION/SUMMONS,,46.2-830,,NO,NO,,NO,NO,Unknown
